date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:27:07	196628/196628	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:42:05%20GMT	https://kiti.wpbingosite.com/shop/?show_page_title_bg=true&category-view-mode=list&product_col_large=3	./shreeratna/kiti.wpbingosite.com/shop/index2e63.html	(from https://kiti.wpbingosite.com/shop/?show_page_title_bg=true&category-view-mode=grid&product_col_large=3)
09:27:07	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.5fb.delayed	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=popularity)
09:27:07	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.5fc.delayed	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=popularity)
09:27:08	163894/163894	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:01%20GMT	https://kiti.wpbingosite.com/shop/page/2/?show_page_title_bg=true&category-view-mode=list	./shreeratna/kiti.wpbingosite.com/shop/page/2/indexf815.html	(from https://kiti.wpbingosite.com/shop/?show_page_title_bg=true&category-view-mode=list)
09:27:08	163695/163695	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:02%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category-view-mode=list&orderby=menu_order	./shreeratna/kiti.wpbingosite.com/shop/page/2/index415b.html	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=menu_order)
09:27:08	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.5fd.delayed	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=rating)
09:27:08	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.5fe.delayed	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=rating)
09:27:08	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.5ff.delayed	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=date)
09:27:08	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.600.delayed	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=date)
09:27:08	163474/163474	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:02%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category-view-mode=list&orderby=popularity	./shreeratna/kiti.wpbingosite.com/shop/page/2/index6d94.html	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=popularity)
09:27:09	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.601.delayed	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=price)
09:27:09	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.602.delayed	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=price)
09:27:09	162993/162993	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:03%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category-view-mode=list&orderby=rating	./shreeratna/kiti.wpbingosite.com/shop/page/2/index289c.html	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=rating)
09:27:09	163213/163213	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:04%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category-view-mode=list&orderby=date	./shreeratna/kiti.wpbingosite.com/shop/page/2/index719a.html	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=date)
09:27:10	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.603.delayed	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=price-desc)
09:27:10	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.604.delayed	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=price-desc)
09:27:10	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.605.delayed	(from https://kiti.wpbingosite.com/shop/page/2/?category-view-mode=list)
09:27:10	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.606.delayed	(from https://kiti.wpbingosite.com/shop/page/2/?category-view-mode=list)
09:27:10	163122/163122	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:03%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category-view-mode=list&orderby=price	./shreeratna/kiti.wpbingosite.com/shop/page/2/index6272.html	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=price)
09:27:11	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.607.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=menu_order)
09:27:11	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.608.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=menu_order)
09:27:11	163429/163429	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:04%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category-view-mode=list&orderby=price-desc	./shreeratna/kiti.wpbingosite.com/shop/page/2/indexb91e.html	(from https://kiti.wpbingosite.com/shop/?category-view-mode=list&orderby=price-desc)
09:27:12	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.609.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=popularity)
09:27:12	189934/189934	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:05%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=menu_order&category-view-mode=grid&product_col_large=2	./shreeratna/kiti.wpbingosite.com/shop/index9572.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=menu_order)
09:27:13	189934/189934	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:06%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=menu_order&category-view-mode=grid&product_col_large=3	./shreeratna/kiti.wpbingosite.com/shop/index0732.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=menu_order)
09:27:13	189932/189932	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:07%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=menu_order&category-view-mode=grid&product_col_large=4	./shreeratna/kiti.wpbingosite.com/shop/index1096.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=menu_order)
09:27:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202026%2003:42:06%20GMT	https://kiti.wpbingosite.com/shop/page/1/?show_page_title_bg=true	./shreeratna/kiti.wpbingosite.com/shop/page/1/indexd68e.html	(from https://kiti.wpbingosite.com/shop/page/2/?show_page_title_bg=true)
09:27:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202026%2003:42:10%20GMT	https://kiti.wpbingosite.com/shop/page/1/?category-view-mode=list	./shreeratna/kiti.wpbingosite.com/shop/page/1/indexaf48.html	(from https://kiti.wpbingosite.com/shop/page/2/?category-view-mode=list)
09:27:14	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.60a.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=popularity)
09:27:15	190183/190183	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:09%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=popularity&category-view-mode=grid&product_col_large=2	./shreeratna/kiti.wpbingosite.com/shop/index44f3.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=popularity)
09:27:15	190181/190181	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:09%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=popularity&category-view-mode=grid&product_col_large=3	./shreeratna/kiti.wpbingosite.com/shop/index2c11.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=popularity)
09:27:15	192289/192289	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:07%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=menu_order&category-view-mode=list	./shreeratna/kiti.wpbingosite.com/shop/index6b37.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=menu_order)
09:27:15	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.60b.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=rating)
09:27:16	158195/158195	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:42:15%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category_style=filter_sideout&orderby=menu_order	./shreeratna/kiti.wpbingosite.com/shop/page/2/index3648.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=menu_order)
09:27:16	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.60c.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=rating)
09:27:16	192507/192507	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:08%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=popularity&category-view-mode=list	./shreeratna/kiti.wpbingosite.com/shop/index55ca.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=popularity)
09:27:17	190182/190182	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:08%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=popularity&category-view-mode=grid&product_col_large=4	./shreeratna/kiti.wpbingosite.com/shop/index9296.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=popularity)
09:27:17	157950/157950	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:09%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category_style=filter_sideout&orderby=popularity	./shreeratna/kiti.wpbingosite.com/shop/page/2/indexdf13.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=popularity)
09:27:17	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.60d.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=date)
09:27:18	190530/190530	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:09%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=rating&category-view-mode=grid&product_col_large=2	./shreeratna/kiti.wpbingosite.com/shop/indexd62b.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=rating)
09:27:18	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.60e.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=date)
09:27:18	190531/190531	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:10%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=rating&category-view-mode=grid&product_col_large=4	./shreeratna/kiti.wpbingosite.com/shop/indexee83.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=rating)
09:27:18	190531/190531	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:08%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=rating&category-view-mode=grid&product_col_large=3	./shreeratna/kiti.wpbingosite.com/shop/index27dc.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=rating)
09:27:18	192909/192909	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:11%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=rating&category-view-mode=list	./shreeratna/kiti.wpbingosite.com/shop/index2e10.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=rating)
09:27:19	157516/157516	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:11%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category_style=filter_sideout&orderby=rating	./shreeratna/kiti.wpbingosite.com/shop/page/2/index144d.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=rating)
09:27:20	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.60f.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price)
09:27:20	190294/190294	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:12%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=date&category-view-mode=grid&product_col_large=3	./shreeratna/kiti.wpbingosite.com/shop/index1224.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=date)
09:27:20	190297/190297	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:11%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=date&category-view-mode=grid&product_col_large=2	./shreeratna/kiti.wpbingosite.com/shop/indexea1d.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=date)
09:27:20	190296/190296	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:12%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=date&category-view-mode=grid&product_col_large=4	./shreeratna/kiti.wpbingosite.com/shop/indexacc7.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=date)
09:27:21	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.610.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price)
09:27:21	192652/192652	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:11%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=date&category-view-mode=list	./shreeratna/kiti.wpbingosite.com/shop/indexea3d.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=date)
09:27:22	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.611.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price-desc)
09:27:22	157712/157712	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:11%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category_style=filter_sideout&orderby=date	./shreeratna/kiti.wpbingosite.com/shop/page/2/indexb8cc.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=date)
09:27:22	190408/190408	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:14%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price&category-view-mode=grid&product_col_large=2	./shreeratna/kiti.wpbingosite.com/shop/indexab90.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price)
09:27:22	190407/190407	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:14%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price&category-view-mode=grid&product_col_large=3	./shreeratna/kiti.wpbingosite.com/shop/index17c2.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price)
09:27:23	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.612.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price-desc)
09:27:23	190404/190404	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:14%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price&category-view-mode=grid&product_col_large=4	./shreeratna/kiti.wpbingosite.com/shop/index2102.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price)
09:27:24	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.613.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=grid&product_col_large=2)
09:27:24	192757/192757	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:14%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price&category-view-mode=list	./shreeratna/kiti.wpbingosite.com/shop/indexb5f0.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price)
09:27:24	157620/157620	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:14%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category_style=filter_sideout&orderby=price	./shreeratna/kiti.wpbingosite.com/shop/page/2/indexc23c.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price)
09:27:24	190229/190229	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:15%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price-desc&category-view-mode=grid&product_col_large=2	./shreeratna/kiti.wpbingosite.com/shop/indexf423.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price-desc)
09:27:25	190232/190232	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:15%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price-desc&category-view-mode=grid&product_col_large=4	./shreeratna/kiti.wpbingosite.com/shop/index043e.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price-desc)
09:27:25	192559/192559	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:16%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price-desc&category-view-mode=list	./shreeratna/kiti.wpbingosite.com/shop/indexc957.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price-desc)
09:27:25	157905/157905	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:16%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category_style=filter_sideout&orderby=price-desc	./shreeratna/kiti.wpbingosite.com/shop/page/2/indexe2be.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price-desc)
09:27:25	190231/190231	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2003:42:25%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price-desc&category-view-mode=grid&product_col_large=3	./shreeratna/kiti.wpbingosite.com/shop/index3474.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&orderby=price-desc)
09:27:26	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.614.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=grid&product_col_large=2)
09:27:26	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.615.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=grid&product_col_large=3)
09:27:26	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.616.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=grid&product_col_large=3)
09:27:27	158604/158604	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:16%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category_style=filter_sideout&category-view-mode=grid&product_col_large=2	./shreeratna/kiti.wpbingosite.com/shop/page/2/index7c74.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=grid&product_col_large=2)
09:27:27	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.617.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=grid&product_col_large=4)
09:27:27	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.618.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=grid&product_col_large=4)
09:27:27	192359/192359	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:17%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=list&product_col_large=3	./shreeratna/kiti.wpbingosite.com/shop/indexb3c8.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=grid&product_col_large=3)
09:27:27	192356/192356	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:17%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=list&product_col_large=2	./shreeratna/kiti.wpbingosite.com/shop/index0d1f.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=grid&product_col_large=2)
09:27:27	158607/158607	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:18%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category_style=filter_sideout&category-view-mode=grid&product_col_large=3	./shreeratna/kiti.wpbingosite.com/shop/page/2/index64af.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=grid&product_col_large=3)
09:27:28	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.619.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=list)
09:27:28	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.61a.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=list)
09:27:28	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.61b.delayed	(from https://kiti.wpbingosite.com/shop/page/2/?category_style=filter_sideout)
09:27:28	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.61c.delayed	(from https://kiti.wpbingosite.com/shop/page/2/?category_style=filter_sideout)
09:27:29	192359/192359	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:19%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=list&product_col_large=4	./shreeratna/kiti.wpbingosite.com/shop/index590c.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=grid&product_col_large=4)
09:27:29	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.61d.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown&orderby=menu_order)
09:27:29	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.61e.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown&orderby=menu_order)
09:27:29	159622/159622	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:19%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category_style=filter_sideout&category-view-mode=list	./shreeratna/kiti.wpbingosite.com/shop/page/2/index76a0.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=list)
09:27:29	158605/158605	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:19%20GMT	https://kiti.wpbingosite.com/shop/page/2/?category_style=filter_sideout&category-view-mode=grid&product_col_large=4	./shreeratna/kiti.wpbingosite.com/shop/page/2/indexb543.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_sideout&category-view-mode=grid&product_col_large=4)
09:27:30	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.61f.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown&orderby=popularity)
09:27:30	189863/189863	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:20%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown&orderby=menu_order&category-view-mode=grid&product_col_large=2	./shreeratna/kiti.wpbingosite.com/shop/index50ce.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown&orderby=menu_order)
09:27:31	189865/189865	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:20%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown&orderby=menu_order&category-view-mode=grid&product_col_large=3	./shreeratna/kiti.wpbingosite.com/shop/index529e.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown&orderby=menu_order)
09:27:31	189867/189867	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:20%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown&orderby=menu_order&category-view-mode=grid&product_col_large=4	./shreeratna/kiti.wpbingosite.com/shop/index2495.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown&orderby=menu_order)
09:27:31	192221/192221	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:22%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown&orderby=menu_order&category-view-mode=list	./shreeratna/kiti.wpbingosite.com/shop/index242a.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown&orderby=menu_order)
09:27:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202026%2003:42:28%20GMT	https://kiti.wpbingosite.com/shop/page/1/?category_style=filter_sideout	./shreeratna/kiti.wpbingosite.com/shop/page/1/index9b51.html	(from https://kiti.wpbingosite.com/shop/page/2/?category_style=filter_sideout)
09:27:32	0/-1	---M--	301	error ('')			https://kiti.wpbingosite.com/shop	./shreeratna/kiti.wpbingosite.com/shop.620.delayed	(from https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown&orderby=popularity)
09:27:33	190115/190115	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202026%2002:59:22%20GMT	https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown&orderby=popularity&category-view-mode=grid&product_col_large=2	./shreeratna/kiti.wpbingosite.com/shop/indexf390.html	(from https://kiti.wpbingosite.com/shop/?category_style=filter_dropdown&orderby=popularity)
